# Ucuzabak kategori ağacı (export: 2026-03-31T22:36:03.993Z)
# Toplam kayıt: 690
# Satır formatı: [derinlik] Ad | slug: ... | id: ... | aktif: evet/hayır | sortOrder: ...

■ Elektronik | slug: elektronik | id: 691 | aktif: evet | sortOrder: 10
    └ Yenidoğan Bezi | slug: anne-bebek-bebek-bezi-yenidogan-bezi | id: 1253 | aktif: evet | sortOrder: 10
    └ Külot Bez | slug: anne-bebek-bebek-bezi-kulot-bez | id: 1254 | aktif: evet | sortOrder: 20
  └ Biberon & Emzik | slug: anne-bebek-biberon-ve-emzik | id: 1255 | aktif: evet | sortOrder: 120
    └ Biberon | slug: anne-bebek-biberon-ve-emzik-biberon | id: 1256 | aktif: evet | sortOrder: 10
    └ Emzik | slug: anne-bebek-biberon-ve-emzik-emzik | id: 1257 | aktif: evet | sortOrder: 20
  └ Mama Sandalyesi | slug: anne-bebek-mama-sandalyesi | id: 1258 | aktif: evet | sortOrder: 130
    └ Katlanır Mama Sandalyesi | slug: anne-bebek-mama-sandalyesi-katlanir-mama-sandalyesi | id: 1259 | aktif: evet | sortOrder: 10
    └ Portatif Mama Sandalyesi | slug: anne-bebek-mama-sandalyesi-portatif-mama-sandalyesi | id: 1260 | aktif: evet | sortOrder: 20
  └ Bebek Giyim | slug: anne-bebek-bebek-giyim | id: 1261 | aktif: evet | sortOrder: 140
    └ Body | slug: anne-bebek-bebek-giyim-body | id: 1262 | aktif: evet | sortOrder: 10
    └ Tulum | slug: anne-bebek-bebek-giyim-tulum | id: 1263 | aktif: evet | sortOrder: 20
  └ Oyuncak | slug: anne-bebek-oyuncak | id: 1264 | aktif: evet | sortOrder: 150
    └ Diş Kaşıyıcı | slug: anne-bebek-oyuncak-dis-kasiyici | id: 1265 | aktif: evet | sortOrder: 10
    └ Eğitici Oyuncak | slug: anne-bebek-oyuncak-egitici-oyuncak | id: 1266 | aktif: evet | sortOrder: 20
  └ Anne Bakım | slug: anne-bebek-anne-bakim | id: 1267 | aktif: evet | sortOrder: 160
    └ Göğüs Pompası | slug: anne-bebek-anne-bakim-gogus-pompasi | id: 1268 | aktif: evet | sortOrder: 10
    └ Anne Bakım Kremi | slug: anne-bebek-anne-bakim-anne-bakim-kremi | id: 1269 | aktif: evet | sortOrder: 20
■ Moda | slug: moda | id: 781 | aktif: evet | sortOrder: 70
  └ Kadın Giyim | slug: moda-kadin-giyim | id: 782 | aktif: evet | sortOrder: 10
    └ Elbise & Abiye | slug: moda-kadin-giyim-elbise-ve-abiye | id: 783 | aktif: evet | sortOrder: 10
    └ Bluz & Gömlek | slug: moda-kadin-giyim-bluz-ve-gomlek | id: 784 | aktif: evet | sortOrder: 20
  └ Erkek Giyim | slug: moda-erkek-giyim | id: 785 | aktif: evet | sortOrder: 20
    └ Tişört & Polo | slug: moda-erkek-giyim-tisort-ve-polo | id: 786 | aktif: evet | sortOrder: 10
    └ Pantolon & Şort | slug: moda-erkek-giyim-pantolon-ve-sort | id: 787 | aktif: evet | sortOrder: 20
  └ Çocuk Giyim | slug: moda-cocuk-giyim | id: 788 | aktif: evet | sortOrder: 30
    └ Tulum & Set | slug: moda-cocuk-giyim-tulum-ve-set | id: 789 | aktif: evet | sortOrder: 10
    └ Üst Giyim | slug: moda-cocuk-giyim-ust-giyim | id: 790 | aktif: evet | sortOrder: 20
  └ İç Giyim | slug: moda-i-c-giyim | id: 791 | aktif: evet | sortOrder: 40
    └ Sütyen & Takım | slug: moda-i-c-giyim-sutyen-ve-takim | id: 792 | aktif: evet | sortOrder: 10
    └ Boxer & Külot | slug: moda-i-c-giyim-boxer-ve-kulot | id: 793 | aktif: evet | sortOrder: 20
  └ Dış Giyim | slug: moda-dis-giyim | id: 794 | aktif: evet | sortOrder: 50
    └ Mont & Kaban | slug: moda-dis-giyim-mont-ve-kaban | id: 795 | aktif: evet | sortOrder: 10
    └ Yağmurluk & Rüzgarlık | slug: moda-dis-giyim-yagmurluk-ve-ruzgarlik | id: 796 | aktif: evet | sortOrder: 20
  └ Spor Giyim | slug: moda-spor-giyim | id: 797 | aktif: evet | sortOrder: 60
    └ Spor Tayt | slug: moda-spor-giyim-spor-tayt | id: 798 | aktif: evet | sortOrder: 10
    └ Spor Üst | slug: moda-spor-giyim-spor-ust | id: 799 | aktif: evet | sortOrder: 20
  └ Tesettür Giyim | slug: moda-tesettur-giyim | id: 914 | aktif: evet | sortOrder: 70
    └ Tesettür Abiye | slug: moda-tesettur-giyim-tesettur-abiye | id: 915 | aktif: evet | sortOrder: 10
    └ Tesettür Günlük | slug: moda-tesettur-giyim-tesettur-gunluk | id: 916 | aktif: evet | sortOrder: 20
■ Ayakkabı & Çanta | slug: ayakkabi-canta | id: 800 | aktif: evet | sortOrder: 80
  └ Kadın Ayakkabı | slug: ayakkabi-canta-kadin-ayakkabi | id: 801 | aktif: evet | sortOrder: 10
    └ Topuklu Ayakkabı | slug: ayakkabi-canta-kadin-ayakkabi-topuklu-ayakkabi | id: 802 | aktif: evet | sortOrder: 10
    └ Babet & Loafer | slug: ayakkabi-canta-kadin-ayakkabi-babet-ve-loafer | id: 803 | aktif: evet | sortOrder: 20
  └ Erkek Ayakkabı | slug: ayakkabi-canta-erkek-ayakkabi | id: 804 | aktif: evet | sortOrder: 20
    └ Deri Ayakkabı | slug: ayakkabi-canta-erkek-ayakkabi-deri-ayakkabi | id: 805 | aktif: evet | sortOrder: 10
    └ Günlük Ayakkabı | slug: ayakkabi-canta-erkek-ayakkabi-gunluk-ayakkabi | id: 806 | aktif: evet | sortOrder: 20
  └ Çocuk Ayakkabı | slug: ayakkabi-canta-cocuk-ayakkabi | id: 807 | aktif: evet | sortOrder: 30
    └ İlk Adım Ayakkabı | slug: ayakkabi-canta-cocuk-ayakkabi-i-lk-adim-ayakkabi | id: 808 | aktif: evet | sortOrder: 10
    └ Okul Ayakkabısı | slug: ayakkabi-canta-cocuk-ayakkabi-okul-ayakkabisi | id: 809 | aktif: evet | sortOrder: 20
  └ Spor Ayakkabı | slug: ayakkabi-canta-spor-ayakkabi | id: 810 | aktif: evet | sortOrder: 40
    └ Sneaker | slug: ayakkabi-canta-spor-ayakkabi-sneaker | id: 811 | aktif: evet | sortOrder: 10
    └ Koşu Ayakkabısı | slug: ayakkabi-canta-spor-ayakkabi-kosu-ayakkabisi | id: 812 | aktif: evet | sortOrder: 20
  └ Bot & Çizme | slug: ayakkabi-canta-bot-ve-cizme | id: 813 | aktif: evet | sortOrder: 50
    └ Bot | slug: ayakkabi-canta-bot-ve-cizme-bot | id: 814 | aktif: evet | sortOrder: 10
    └ Çizme | slug: ayakkabi-canta-bot-ve-cizme-cizme | id: 815 | aktif: evet | sortOrder: 20
  └ Çanta | slug: ayakkabi-canta-canta | id: 816 | aktif: evet | sortOrder: 60
    └ Omuz Çanta | slug: ayakkabi-canta-canta-omuz-canta | id: 817 | aktif: evet | sortOrder: 10
    └ Sırt Çantası | slug: ayakkabi-canta-canta-sirt-cantasi | id: 818 | aktif: evet | sortOrder: 20
  └ Valiz & Seyahat | slug: ayakkabi-canta-valiz-seyahat | id: 917 | aktif: evet | sortOrder: 70
    └ Valiz | slug: ayakkabi-canta-valiz-seyahat-valiz | id: 918 | aktif: evet | sortOrder: 10
    └ Seyahat Aksesuarları | slug: ayakkabi-canta-valiz-seyahat-seyahat-aksesuarlari | id: 919 | aktif: evet | sortOrder: 20
  └ Terlik & Sandalet | slug: ayakkabi-canta-terlik-ve-sandalet | id: 1270 | aktif: evet | sortOrder: 100
    └ Ev Terliği | slug: ayakkabi-canta-terlik-ve-sandalet-ev-terligi | id: 1271 | aktif: evet | sortOrder: 10
    └ Sandalet | slug: ayakkabi-canta-terlik-ve-sandalet-sandalet | id: 1272 | aktif: evet | sortOrder: 20
  └ Kadın Çanta | slug: ayakkabi-canta-kadin-canta | id: 1273 | aktif: evet | sortOrder: 110
    └ Omuz Çantası | slug: ayakkabi-canta-kadin-canta-omuz-cantasi | id: 1274 | aktif: evet | sortOrder: 10
    └ Portföy | slug: ayakkabi-canta-kadin-canta-portfoy | id: 1275 | aktif: evet | sortOrder: 20
  └ Erkek Çanta | slug: ayakkabi-canta-erkek-canta | id: 1276 | aktif: evet | sortOrder: 120
    └ Evrak Çantası | slug: ayakkabi-canta-erkek-canta-evrak-cantasi | id: 1277 | aktif: evet | sortOrder: 10
    └ Postacı Çantası | slug: ayakkabi-canta-erkek-canta-postaci-cantasi | id: 1278 | aktif: evet | sortOrder: 20
  └ Valiz | slug: ayakkabi-canta-valiz | id: 1279 | aktif: evet | sortOrder: 130
    └ Kabin Boy Valiz | slug: ayakkabi-canta-valiz-kabin-boy-valiz | id: 1280 | aktif: evet | sortOrder: 10
    └ Büyük Boy Valiz | slug: ayakkabi-canta-valiz-buyuk-boy-valiz | id: 1281 | aktif: evet | sortOrder: 20
■ Spor & Outdoor | slug: spor-outdoor | id: 696 | aktif: evet | sortOrder: 90
  └ Fitness Aksesuarları | slug: fitness-aksesuarlar | id: 732 | aktif: evet | sortOrder: 10
    └ Dambıl & Ağırlık | slug: fitness-aksesuarlar-dambil-ve-agirlik | id: 1024 | aktif: evet | sortOrder: 10
    └ Yoga Mat & Egzersiz | slug: fitness-aksesuarlar-yoga-mat-ve-egzersiz | id: 1025 | aktif: evet | sortOrder: 20
  └ Outdoor Giyim | slug: outdoor-giyim | id: 733 | aktif: evet | sortOrder: 20
    └ Termal Giyim | slug: outdoor-giyim-termal-giyim | id: 1026 | aktif: evet | sortOrder: 10
    └ Rüzgarlık & Yağmurluk | slug: outdoor-giyim-ruzgarlik-ve-yagmurluk | id: 1027 | aktif: evet | sortOrder: 20
  └ Kamp & Piknik | slug: kamp-piknik | id: 734 | aktif: evet | sortOrder: 30
    └ Çadır & Barınak | slug: kamp-piknik-cadir-ve-barinak | id: 1028 | aktif: evet | sortOrder: 10
    └ Kamp Mutfak Ekipmanları | slug: kamp-piknik-kamp-mutfak-ekipmanlari | id: 1029 | aktif: evet | sortOrder: 20
  └ Bisiklet | slug: bisiklet | id: 735 | aktif: evet | sortOrder: 40
    └ Bisiklet Aydınlatma | slug: bisiklet-bisiklet-aydinlatma | id: 1030 | aktif: evet | sortOrder: 10
    └ Bisiklet Lastiği | slug: bisiklet-bisiklet-lastigi | id: 1031 | aktif: evet | sortOrder: 20
  └ Spor Ayakkabı | slug: spor-ayakkabi | id: 736 | aktif: evet | sortOrder: 50
    └ Futbol Ayakkabısı | slug: spor-ayakkabi-futbol-ayakkabisi | id: 1032 | aktif: evet | sortOrder: 10
    └ Koşu Ayakkabısı | slug: spor-ayakkabi-kosu-ayakkabisi | id: 1033 | aktif: evet | sortOrder: 20
  └ Spor Beslenme | slug: spor-beslenme | id: 737 | aktif: evet | sortOrder: 60
    └ Protein & Takviyeler | slug: spor-beslenme-protein-ve-takviyeler | id: 1034 | aktif: evet | sortOrder: 10
    └ Spor Bar & İçecek | slug: spor-beslenme-spor-bar-ve-i-cecek | id: 1035 | aktif: evet | sortOrder: 20
  └ Koşu | slug: spor-outdoor-kosu | id: 1282 | aktif: evet | sortOrder: 110
    └ Koşu Bandı | slug: spor-outdoor-kosu-kosu-bandi | id: 1283 | aktif: evet | sortOrder: 10
    └ Koşu Aksesuarları | slug: spor-outdoor-kosu-kosu-aksesuarlari | id: 1284 | aktif: evet | sortOrder: 20
  └ Takım Sporları | slug: spor-outdoor-takim-sporlari | id: 1285 | aktif: evet | sortOrder: 120
    └ Futbol | slug: spor-outdoor-takim-sporlari-futbol | id: 1286 | aktif: evet | sortOrder: 10
    └ Basketbol | slug: spor-outdoor-takim-sporlari-basketbol | id: 1287 | aktif: evet | sortOrder: 20
  └ Su Sporları | slug: spor-outdoor-su-sporlari | id: 1288 | aktif: evet | sortOrder: 130
    └ Yüzme Gözlüğü | slug: spor-outdoor-su-sporlari-yuzme-gozlugu | id: 1289 | aktif: evet | sortOrder: 10
    └ Palet | slug: spor-outdoor-su-sporlari-palet | id: 1290 | aktif: evet | sortOrder: 20
  └ Kış Sporları | slug: spor-outdoor-kis-sporlari | id: 1291 | aktif: evet | sortOrder: 140
    └ Kayak | slug: spor-outdoor-kis-sporlari-kayak | id: 1292 | aktif: evet | sortOrder: 10
    └ Snowboard | slug: spor-outdoor-kis-sporlari-snowboard | id: 1293 | aktif: evet | sortOrder: 20
  └ Outdoor Ekipman | slug: spor-outdoor-outdoor-ekipman | id: 1294 | aktif: evet | sortOrder: 150
    └ Kamp Lambası | slug: spor-outdoor-outdoor-ekipman-kamp-lambasi | id: 1295 | aktif: evet | sortOrder: 10
    └ Matara | slug: spor-outdoor-outdoor-ekipman-matara | id: 1296 | aktif: evet | sortOrder: 20
■ Otomotiv & Motosiklet | slug: otomotiv | id: 697 | aktif: evet | sortOrder: 100
  └ Oto Aksesuarları | slug: oto-aksesuarlar | id: 738 | aktif: evet | sortOrder: 10
    └ Araç İçi Organizer | slug: oto-aksesuarlar-arac-i-ci-organizer | id: 1036 | aktif: evet | sortOrder: 10
    └ Koltuk Kılıfı | slug: oto-aksesuarlar-koltuk-kilifi | id: 1037 | aktif: evet | sortOrder: 20
  └ Oto Temizlik | slug: oto-temizlik | id: 739 | aktif: evet | sortOrder: 20
    └ Oto Şampuanı | slug: oto-temizlik-oto-sampuani | id: 1038 | aktif: evet | sortOrder: 10
    └ Cam Temizleyici | slug: oto-temizlik-cam-temizleyici | id: 1039 | aktif: evet | sortOrder: 20
  └ Yağlar | slug: yaglar | id: 740 | aktif: evet | sortOrder: 30
    └ Motor Yağı | slug: yaglar-motor-yagi | id: 1040 | aktif: evet | sortOrder: 10
    └ Yağ Filtresi | slug: yaglar-yag-filtresi | id: 1041 | aktif: evet | sortOrder: 20
  └ Aydınlatma | slug: oto-aydinlatma | id: 741 | aktif: evet | sortOrder: 40
    └ Far Ampulleri | slug: oto-aydinlatma-far-ampulleri | id: 1042 | aktif: evet | sortOrder: 10
    └ LED Şerit & Aydınlatma | slug: oto-aydinlatma-led-serit-ve-aydinlatma | id: 1043 | aktif: evet | sortOrder: 20
  └ Jant & Lastik | slug: jant-lastik | id: 742 | aktif: evet | sortOrder: 50
    └ Lastik & Jant Setleri | slug: jant-lastik-lastik-ve-jant-setleri | id: 1044 | aktif: evet | sortOrder: 10
    └ Bijon & Aksesuar | slug: jant-lastik-bijon-ve-aksesuar | id: 1045 | aktif: evet | sortOrder: 20
  └ Oto Elektroniği | slug: oto-elektronigi | id: 743 | aktif: evet | sortOrder: 60
    └ Navigasyon Sistemleri | slug: oto-elektronigi-navigasyon-sistemleri | id: 1046 | aktif: evet | sortOrder: 10
    └ Park Sensörü & Kamera | slug: oto-elektronigi-park-sensoru-ve-kamera | id: 1047 | aktif: evet | sortOrder: 20
  └ Akü | slug: otomotiv-aku | id: 1129 | aktif: evet | sortOrder: 70
    └ Otomobil Aküsü | slug: otomotiv-aku-otomobil-akusu | id: 1130 | aktif: evet | sortOrder: 10
    └ Motosiklet Aküsü | slug: otomotiv-aku-motosiklet-akusu | id: 1131 | aktif: evet | sortOrder: 20
  └ Yedek Parça | slug: otomotiv-yedek-parca | id: 1132 | aktif: evet | sortOrder: 80
    └ Fren Parçaları | slug: otomotiv-yedek-parca-fren-parcalari | id: 1133 | aktif: evet | sortOrder: 10
    └ Filtreler | slug: otomotiv-yedek-parca-filtreler | id: 1134 | aktif: evet | sortOrder: 20
  └ Motosiklet | slug: otomotiv-motosiklet | id: 1135 | aktif: evet | sortOrder: 90
    └ Scooter | slug: otomotiv-motosiklet-scooter | id: 1136 | aktif: evet | sortOrder: 10
    └ Touring | slug: otomotiv-motosiklet-touring | id: 1137 | aktif: evet | sortOrder: 20
  └ Motosiklet Ekipman | slug: otomotiv-motosiklet-ekipman | id: 1138 | aktif: evet | sortOrder: 100
    └ Motosiklet Kaskı | slug: otomotiv-motosiklet-ekipman-motosiklet-kaski | id: 1139 | aktif: evet | sortOrder: 10
    └ Motosiklet Montu | slug: otomotiv-motosiklet-ekipman-motosiklet-montu | id: 1140 | aktif: evet | sortOrder: 20
■ Ofis & Kırtasiye | slug: ofis-kirtasiye | id: 698 | aktif: evet | sortOrder: 110
  └ Yazıcı Sarf | slug: yazici-sarf | id: 744 | aktif: evet | sortOrder: 10
    └ Mürekkep Kartuşu | slug: yazici-sarf-murekkep-kartusu | id: 1048 | aktif: evet | sortOrder: 10
    └ Toner | slug: yazici-sarf-toner | id: 1049 | aktif: evet | sortOrder: 20
  └ Kağıt & Fatura | slug: kagit-fatura | id: 745 | aktif: evet | sortOrder: 20
    └ Fatura Kağıdı | slug: kagit-fatura-fatura-kagidi | id: 1050 | aktif: evet | sortOrder: 10
    └ Fatura Rulosu | slug: kagit-fatura-fatura-rulosu | id: 1051 | aktif: evet | sortOrder: 20
  └ Defterler | slug: defterler | id: 746 | aktif: evet | sortOrder: 30
    └ Ajanda & Planlayıcı | slug: defterler-ajanda-ve-planlayici | id: 1052 | aktif: evet | sortOrder: 10
    └ Defter & Bloknot | slug: defterler-defter-ve-bloknot | id: 1053 | aktif: evet | sortOrder: 20
  └ Kalem | slug: kalem | id: 747 | aktif: evet | sortOrder: 40
    └ Tükenmez Kalem | slug: kalem-tukenmez-kalem | id: 1054 | aktif: evet | sortOrder: 10
    └ Kurşun Kalem | slug: kalem-kursun-kalem | id: 1055 | aktif: evet | sortOrder: 20
  └ Dosya & Klasör | slug: dosya-klasor | id: 748 | aktif: evet | sortOrder: 50
    └ Dosya Klasör | slug: dosya-klasor-dosya-klasor | id: 1056 | aktif: evet | sortOrder: 10
    └ Arşiv Kutuları | slug: dosya-klasor-arsiv-kutulari | id: 1057 | aktif: evet | sortOrder: 20
  └ Etiketleme | slug: etiketleme | id: 749 | aktif: evet | sortOrder: 60
    └ Etiket Sarfı | slug: etiketleme-etiket-sarfi | id: 1058 | aktif: evet | sortOrder: 10
    └ Koli Etiketi | slug: etiketleme-koli-etiketi | id: 1059 | aktif: evet | sortOrder: 20
  └ Ofis Mobilyası | slug: ofis-kirtasiye-ofis-mobilyasi | id: 1120 | aktif: evet | sortOrder: 70
    └ Çalışma Masası | slug: ofis-kirtasiye-ofis-mobilyasi-calisma-masasi | id: 1121 | aktif: evet | sortOrder: 10
    └ Ergonomik Koltuk | slug: ofis-kirtasiye-ofis-mobilyasi-ergonomik-koltuk | id: 1122 | aktif: evet | sortOrder: 20
  └ Ofis Elektroniği | slug: ofis-kirtasiye-ofis-elektronigi | id: 1123 | aktif: evet | sortOrder: 80
    └ Projeksiyon | slug: ofis-kirtasiye-ofis-elektronigi-projeksiyon | id: 1124 | aktif: evet | sortOrder: 10
    └ Evrak İmha Makinesi | slug: ofis-kirtasiye-ofis-elektronigi-evrak-i-mha-makinesi | id: 1125 | aktif: evet | sortOrder: 20
  └ Okul Gereçleri | slug: ofis-kirtasiye-okul-gerecleri | id: 1126 | aktif: evet | sortOrder: 90
    └ Okul Çantası | slug: ofis-kirtasiye-okul-gerecleri-okul-cantasi | id: 1127 | aktif: evet | sortOrder: 10
    └ Geometri Seti | slug: ofis-kirtasiye-okul-gerecleri-geometri-seti | id: 1128 | aktif: evet | sortOrder: 20
  └ Kağıt Ürünleri | slug: ofis-kirtasiye-kagit-urunleri | id: 1297 | aktif: evet | sortOrder: 100
    └ A4 Kağıt | slug: ofis-kirtasiye-kagit-urunleri-a4-kagit | id: 1298 | aktif: evet | sortOrder: 10
    └ Fotokopi Kağıdı | slug: ofis-kirtasiye-kagit-urunleri-fotokopi-kagidi | id: 1299 | aktif: evet | sortOrder: 20
  └ Defter & Ajanda | slug: ofis-kirtasiye-defter-ve-ajanda | id: 1300 | aktif: evet | sortOrder: 110
    └ Ajanda | slug: ofis-kirtasiye-defter-ve-ajanda-ajanda | id: 1301 | aktif: evet | sortOrder: 10
    └ Spiralli Defter | slug: ofis-kirtasiye-defter-ve-ajanda-spiralli-defter | id: 1302 | aktif: evet | sortOrder: 20
  └ Kalem & Boyama | slug: ofis-kirtasiye-kalem-ve-boyama | id: 1303 | aktif: evet | sortOrder: 120
    └ Tükenmez Kalem | slug: ofis-kirtasiye-kalem-ve-boyama-tukenmez-kalem | id: 1304 | aktif: evet | sortOrder: 10
    └ Keçeli Kalem | slug: ofis-kirtasiye-kalem-ve-boyama-keceli-kalem | id: 1305 | aktif: evet | sortOrder: 20
  └ Dosyalama | slug: ofis-kirtasiye-dosyalama | id: 1306 | aktif: evet | sortOrder: 130
    └ Klasör | slug: ofis-kirtasiye-dosyalama-klasor | id: 1307 | aktif: evet | sortOrder: 10
    └ Arşiv Kutusu | slug: ofis-kirtasiye-dosyalama-arsiv-kutusu | id: 1308 | aktif: evet | sortOrder: 20
■ Pet Shop | slug: pet-shop | id: 699 | aktif: evet | sortOrder: 120
  └ Kedi Maması | slug: kedi-mamasi | id: 750 | aktif: evet | sortOrder: 10
    └ Kuru Mama | slug: kedi-mamasi-kuru-mama | id: 1060 | aktif: evet | sortOrder: 10
    └ Yaş Mama | slug: kedi-mamasi-yas-mama | id: 1061 | aktif: evet | sortOrder: 20
  └ Köpek Maması | slug: kopek-mamasi | id: 751 | aktif: evet | sortOrder: 20
    └ Kuru Köpek Maması | slug: kopek-mamasi-kuru-kopek-mamasi | id: 1062 | aktif: evet | sortOrder: 10
    └ Yaş Köpek Maması | slug: kopek-mamasi-yas-kopek-mamasi | id: 1063 | aktif: evet | sortOrder: 20
  └ Kum & Hijyen | slug: kum-hijyen | id: 752 | aktif: evet | sortOrder: 30
    └ Kedi Kumu | slug: kum-hijyen-kedi-kumu | id: 1064 | aktif: evet | sortOrder: 10
    └ Kedi Tuvalet Spreyi | slug: kum-hijyen-kedi-tuvalet-spreyi | id: 1065 | aktif: evet | sortOrder: 20
  └ Oyuncaklar | slug: pet-oyuncaklari | id: 753 | aktif: evet | sortOrder: 40
    └ Kedi Oyuncakları | slug: pet-oyuncaklari-kedi-oyuncaklari | id: 1066 | aktif: evet | sortOrder: 10
    └ Köpek Oyuncakları | slug: pet-oyuncaklari-kopek-oyuncaklari | id: 1067 | aktif: evet | sortOrder: 20
  └ Aksesuarlar | slug: pet-aksesuarlar | id: 754 | aktif: evet | sortOrder: 50
    └ Tasma & Eğitim | slug: pet-aksesuarlar-tasma-ve-egitim | id: 1068 | aktif: evet | sortOrder: 10
    └ Gezdirme Ürünleri | slug: pet-aksesuarlar-gezdirme-urunleri | id: 1069 | aktif: evet | sortOrder: 20
  └ Bakım Ürünleri | slug: pet-bakim | id: 755 | aktif: evet | sortOrder: 60
    └ Şampuan | slug: pet-bakim-sampuan | id: 1070 | aktif: evet | sortOrder: 10
    └ Tüy Bakım Fırçası | slug: pet-bakim-tuy-bakim-fircasi | id: 1071 | aktif: evet | sortOrder: 20
  └ Taşıma & Gezdirme | slug: pet-shop-tasima-gezdirme | id: 947 | aktif: evet | sortOrder: 70
    └ Taşıma Kafesi & Çanta | slug: pet-shop-tasima-gezdirme-tasima-kafesi-ve-canta | id: 952 | aktif: evet | sortOrder: 10
    └ Gezdirme Tasma Setleri | slug: pet-shop-tasima-gezdirme-gezdirme-tasma-setleri | id: 953 | aktif: evet | sortOrder: 20
  └ Yatak | slug: pet-shop-yatak | id: 948 | aktif: evet | sortOrder: 80
    └ Kedi Yatağı | slug: pet-shop-yatak-kedi-yatagi | id: 954 | aktif: evet | sortOrder: 10
    └ Köpek Yatağı | slug: pet-shop-yatak-kopek-yatagi | id: 955 | aktif: evet | sortOrder: 20
  └ Tasma & Aksesuar | slug: pet-shop-tasma-aksesuar | id: 949 | aktif: evet | sortOrder: 90
    └ Boyun Tasması & Emniyet | slug: pet-shop-tasma-aksesuar-boyun-tasmasi-ve-emniyet | id: 956 | aktif: evet | sortOrder: 10
    └ Göğüs Tasması & Kemer | slug: pet-shop-tasma-aksesuar-gogus-tasmasi-ve-kemer | id: 957 | aktif: evet | sortOrder: 20
  └ Kuş | slug: pet-shop-kus | id: 950 | aktif: evet | sortOrder: 100
    └ Kuş Kafesi | slug: pet-shop-kus-kus-kafesi | id: 958 | aktif: evet | sortOrder: 10
    └ Kuş Yemi | slug: pet-shop-kus-kus-yemi | id: 1315 | aktif: evet | sortOrder: 10
    └ Kuş Yemi & Kum | slug: pet-shop-kus-kus-yemi-ve-kum | id: 959 | aktif: evet | sortOrder: 20
  └ Akvaryum | slug: pet-shop-akvaryum | id: 951 | aktif: evet | sortOrder: 110
    └ Akvaryum Taşları & Kum | slug: pet-shop-akvaryum-akvaryum-taslari-ve-kum | id: 960 | aktif: evet | sortOrder: 10
    └ Balık Yemi & Bakım | slug: pet-shop-akvaryum-balik-yemi-ve-bakim | id: 961 | aktif: evet | sortOrder: 20
  └ Kedi | slug: pet-shop-kedi | id: 1309 | aktif: evet | sortOrder: 120
    └ Kedi Maması | slug: pet-shop-kedi-kedi-mamasi | id: 1310 | aktif: evet | sortOrder: 10
    └ Kedi Kumu | slug: pet-shop-kedi-kedi-kumu | id: 1311 | aktif: evet | sortOrder: 20
  └ Köpek | slug: pet-shop-kopek | id: 1312 | aktif: evet | sortOrder: 130
    └ Köpek Maması | slug: pet-shop-kopek-kopek-mamasi | id: 1313 | aktif: evet | sortOrder: 10
    └ Köpek Tasması | slug: pet-shop-kopek-kopek-tasmasi | id: 1314 | aktif: evet | sortOrder: 20
  └ Balık & Akvaryum | slug: pet-shop-balik-ve-akvaryum | id: 1316 | aktif: evet | sortOrder: 150
    └ Akvaryum | slug: pet-shop-balik-ve-akvaryum-akvaryum | id: 1317 | aktif: evet | sortOrder: 10
    └ Balık Yemi | slug: pet-shop-balik-ve-akvaryum-balik-yemi | id: 1318 | aktif: evet | sortOrder: 20
  └ Kemirgen | slug: pet-shop-kemirgen | id: 1319 | aktif: evet | sortOrder: 160
    └ Kemirgen Yemi | slug: pet-shop-kemirgen-kemirgen-yemi | id: 1320 | aktif: evet | sortOrder: 10
    └ Kemirgen Kafesi | slug: pet-shop-kemirgen-kemirgen-kafesi | id: 1321 | aktif: evet | sortOrder: 20
  └ Sürüngen | slug: pet-shop-surungen | id: 1322 | aktif: evet | sortOrder: 170
    └ Terraryum | slug: pet-shop-surungen-terraryum | id: 1323 | aktif: evet | sortOrder: 10
    └ Sürüngen Isıtıcı | slug: pet-shop-surungen-surungen-isitici | id: 1324 | aktif: evet | sortOrder: 20
  └ Mama | slug: pet-shop-mama | id: 1325 | aktif: evet | sortOrder: 180
    └ Kuru Mama | slug: pet-shop-mama-kuru-mama | id: 1326 | aktif: evet | sortOrder: 10
    └ Yaş Mama | slug: pet-shop-mama-yas-mama | id: 1327 | aktif: evet | sortOrder: 20
  └ Bakım & Hijyen | slug: pet-shop-bakim-ve-hijyen | id: 1328 | aktif: evet | sortOrder: 190
    └ Tüy Bakım | slug: pet-shop-bakim-ve-hijyen-tuy-bakim | id: 1329 | aktif: evet | sortOrder: 10
    └ Pet Şampuan | slug: pet-shop-bakim-ve-hijyen-pet-sampuan | id: 1330 | aktif: evet | sortOrder: 20
  └ Oyuncak & Aksesuar | slug: pet-shop-oyuncak-ve-aksesuar | id: 1331 | aktif: evet | sortOrder: 200
    └ Kedi Oyuncağı | slug: pet-shop-oyuncak-ve-aksesuar-kedi-oyuncagi | id: 1332 | aktif: evet | sortOrder: 10
    └ Köpek Oyuncağı | slug: pet-shop-oyuncak-ve-aksesuar-kopek-oyuncagi | id: 1333 | aktif: evet | sortOrder: 20
■ Süpermarket | slug: supermarket | id: 700 | aktif: evet | sortOrder: 130
  └ Temel Gıda | slug: temel-gida | id: 756 | aktif: evet | sortOrder: 10
    └ Pirinç & Bulgur | slug: temel-gida-pirinc-ve-bulgur | id: 1072 | aktif: evet | sortOrder: 10
    └ Makarna & Un | slug: temel-gida-makarna-ve-un | id: 1073 | aktif: evet | sortOrder: 20
  └ İçecek | slug: icecek | id: 757 | aktif: evet | sortOrder: 20
